Date,Open,High,Low,Close,Adj Close,Volume
9/2/2016,15.82,15.8375,15.455,15.6325,15.410672,32314800
9/6/2016,15.6875,15.78,15.6075,15.78,15.556082,30681200
9/7/2016,15.73,15.8075,15.4575,15.5475,15.326878,39798800
9/8/2016,15.5325,15.685,15.355,15.66,15.437782,31580800
9/9/2016,15.4875,15.575,14.75,14.88,14.66885,69776000
9/12/2016,14.6825,15.2175,14.33,15.1875,14.971988,59826000
9/13/2016,15.15,15.325,14.8825,14.9675,14.755112,47176800
9/14/2016,15.0025,15.15,14.8775,15.1,14.88573,31904800
9/15/2016,15.125,15.69,15.09,15.6725,15.450105,51521200
9/16/2016,15.7275,15.8125,15.53,15.71,15.487073,90244400
9/19/2016,15.875,16.315001,15.8025,15.9175,15.691628,41712800
9/20/2016,16.1,16.1,15.685,15.7725,15.548685,33111200
9/21/2016,15.82,16.245001,15.8175,16.215,15.984907,33621200
9/22/2016,16.309999,16.360001,16.1625,16.254999,16.024342,30873200
9/23/2016,16.275,16.3225,16.165001,16.237499,16.007088,27613200
9/26/2016,16.0525,16.15,15.8825,16.084999,15.85675,23004000
9/27/2016,16.022499,16.66,16.014999,16.635,16.398945,40275200
9/28/2016,16.66,16.7075,16.4825,16.695,16.458096,31978800
9/29/2016,16.6675,16.9025,16.512501,16.85,16.610899,33668400
9/30/2016,16.942499,17.297501,16.842501,17.129999,16.886915,42993200
10/3/2016,17.129999,17.377501,17.0825,17.112499,16.869671,24259600
10/4/2016,17.137501,17.424999,16.9475,17.075001,16.832705,28162400
10/5/2016,17.219999,17.395,17.004999,17.057501,16.815451,30544000
10/6/2016,16.852501,16.9575,16.565001,16.834999,16.596107,36021200
10/7/2016,16.9475,16.9925,16.665001,16.7125,16.475349,28626000
10/10/2016,16.799999,16.889999,16.6175,16.775,16.536963,28787600
10/11/2016,16.719999,16.745001,16.405001,16.532499,16.297897,38854000
10/12/2016,16.465,16.695,16.327499,16.6075,16.371838,41992000
10/13/2016,16.4125,16.450001,15.925,16.3375,16.105667,39011600
10/14/2016,16.5375,16.65,16.4,16.497499,16.263399,33063600
10/17/2016,16.495001,16.65,16.379999,16.4025,16.169748,19532800
10/18/2016,16.629999,16.747499,16.5625,16.6525,16.416197,26937200
10/19/2016,16.540001,16.695,16.455,16.6175,16.381697,19906000
10/20/2016,16.8125,16.987499,16.575001,16.932501,16.692226,31208400
10/21/2016,16.872499,16.915001,16.725,16.885,16.645399,27950800
10/24/2016,17,17.6975,16.997499,17.6775,17.426659,33983600
10/25/2016,17.647499,18.075001,17.5625,17.967501,17.712545,39746000
10/26/2016,17.817499,18.237499,17.799999,18.040001,17.784014,33379200
10/27/2016,18.1775,18.2125,17.5975,17.67,17.41926,38866400
10/28/2016,17.754999,18.025,17.6075,17.639999,17.389687,29085600
10/31/2016,17.6975,17.907499,17.6875,17.790001,17.53756,25238800
11/1/2016,17.855,17.952499,17.0725,17.262501,17.017546,47322400
11/2/2016,17.395,17.629999,17.16,17.190001,16.946072,29584800
11/3/2016,17.27,17.285,16.66,16.99,16.748911,30966400
11/4/2016,16.877501,17.182501,16.645,16.8925,16.652794,32878000
11/7/2016,17.387501,17.93,17.375,17.817499,17.564665,48758000
11/8/2016,17.885,17.942499,17.625,17.790001,17.53756,42988400
11/9/2016,17.307501,17.725,17.18,17.49,17.241812,45653200
11/10/2016,17.872499,17.875,16.690001,16.942499,16.702084,86928000
11/11/2016,19.877501,22.192499,19.625,21.9925,21.680426,217534400
11/14/2016,22.022499,22.047501,20.905001,20.91,20.613283,134879600
11/15/2016,21.0725,21.862499,20.9825,21.547501,21.241741,62609200
11/16/2016,21.834999,23.139999,21.5875,22.907499,22.582439,98798400
11/17/2016,23.077499,23.6975,22.6625,23.0975,22.769745,83298800
11/18/2016,23.0975,23.5825,22.950001,23.34,23.008802,57606000
11/21/2016,23.522499,23.5875,23.1,23.245001,22.915154,43643600
11/22/2016,23.325001,23.434999,23.094999,23.4125,23.080278,33036800
11/23/2016,23.43,23.8125,23.192499,23.4925,23.193813,44323600
11/25/2016,23.605,23.775,23.352501,23.540001,23.240709,19556400
11/28/2016,23.467501,23.684999,23.4,23.5275,23.228367,27873600
11/29/2016,23.5,23.610001,23.1325,23.3125,23.0161,44456800
11/30/2016,23.4,23.540001,23.025,23.049999,22.756937,44050000
12/1/2016,23.025,23.0425,21.192499,21.91,21.631437,103552400
12/2/2016,21.5625,22.200001,21.280001,22.112499,21.83136,47829200
12/5/2016,22.497499,23.1525,22.25,22.969999,22.677954,60228400
12/6/2016,23.0525,23.432501,22.8925,23.3475,23.050657,49879600
12/7/2016,23.209999,23.825001,23.025,23.7675,23.465319,48080400
12/8/2016,23.797501,24.155001,23.262501,23.370001,23.072868,38154400
12/9/2016,23.549999,23.567499,22.6775,22.955,22.663149,38231200
12/12/2016,22.4625,22.487499,21.885,22.397499,22.112736,60133200
12/13/2016,22.522499,23.0725,22.512501,22.7925,22.502712,38779600
12/14/2016,23.135,24.2775,22.8925,24.112499,23.805929,98398000
12/15/2016,24.225,24.985001,24.15,24.6775,24.363749,74654800
12/16/2016,24.9575,25.174999,24.432501,25.102501,24.783342,108952800
12/19/2016,24.924999,25.612499,24.75,25.407499,25.084465,74465600
12/20/2016,26.145,26.532499,26.030001,26.2925,25.958216,84805600
12/21/2016,26.41,26.487499,25.9275,26.4575,26.121113,57613600
12/22/2016,26.705,27.217501,26.6325,26.7775,26.437046,71861200
12/23/2016,26.594999,27.459999,26.567499,27.445,27.096058,64769200
12/27/2016,28.014999,29.34,27.805,29.33,28.957096,119427200
12/28/2016,29.9,29.9825,27.172501,27.3125,26.965246,229576400
12/29/2016,26.225,27.872499,25.700001,27.8575,27.503315,217536800
12/30/2016,27.8375,27.98,26.575001,26.684999,26.345726,121293200
1/3/2017,26.1,26.592501,24.844999,25.502501,25.178257,150199600
1/4/2017,25.85,26.375,25.3825,26.0975,25.765692,119922000
1/5/2017,26.1325,26.455,25.262501,25.434999,25.11161,98429600
1/6/2017,25.7125,26.0625,25.299999,25.775,25.447294,82285600
1/9/2017,25.875,27,25.875,26.82,26.47901,91624800
1/10/2017,26.952499,27.297501,26.407499,26.6175,26.279083,88092000
1/11/2017,26.5,26.549999,26.0375,26.290001,25.955742,52566400
1/12/2017,26.057501,26.174999,25.405001,25.860001,25.531212,62561600
1/13/2017,25.9,26.25,25.764999,25.8575,25.528744,45782000
1/17/2017,25.75,25.799999,25.1425,25.2775,24.95612,58061200
1/18/2017,25.059999,25.807501,24.7775,25.737499,25.410267,65442400
1/19/2017,25.7675,26.615,25.745001,26.290001,25.955742,64487200
1/20/2017,26.52,26.700001,25.780001,26.002501,25.6719,49202400
1/23/2017,25.950001,26.475,25.924999,26.272499,25.938467,36990400
1/24/2017,26.375,26.895,26.225,26.8325,26.49135,42805200
1/25/2017,27.262501,27.325001,26.5825,26.9475,26.604881,52276000
1/26/2017,26.975,27.487499,26.674999,27.4125,27.063976,45880000
1/27/2017,27.4825,27.9725,27.2125,27.942499,27.587229,47199600
1/30/2017,27.73,27.752501,26.977501,27.504999,27.155298,49600400
1/31/2017,27.237499,27.512501,27.049999,27.295,26.947969,36275600
2/1/2017,27.645,28.530001,27.465,28.487499,28.125305,59000400
2/2/2017,28.325001,28.934999,28.014999,28.8475,28.48073,48324000
2/3/2017,28.862499,28.975,28.475,28.594999,28.231436,37274400
2/6/2017,28.5,29.3325,28.5,29.327499,28.954628,50676800
2/7/2017,29.674999,30.23,29.475,29.782499,29.403839,74622400
2/8/2017,29.6,29.827499,29.094999,29.6525,29.275492,44958000
2/9/2017,29.715,29.764999,28.9,29.094999,28.725082,84256800
2/10/2017,29.9825,30.174999,28.15,28.405001,28.043856,165109200
2/13/2017,28.3475,28.495001,27.049999,27.094999,26.750513,118072400
2/14/2017,26.997499,27.5375,26.5725,27.195,26.849234,85063200
2/15/2017,27.225,27.450001,26.940001,27.25,26.903536,37302000
2/16/2017,27.3475,27.360001,26.415001,26.8125,26.471598,64717600
2/17/2017,26.674999,26.852501,26.1975,26.807501,26.466671,56374000
2/21/2017,27.057501,27.807501,27.055,27.7675,27.414461,55195200
2/22/2017,27.855,27.950001,27.497499,27.690001,27.37245,43377200
2/23/2017,26.375,26.5975,24.92,25.122499,24.834391,159288800
2/24/2017,24.2675,25.5,23.924999,25.365,25.07411,102990400
2/27/2017,25.549999,26.254999,25.389999,26.102501,25.80315,71540000
2/28/2017,26.200001,26.299999,25.195,25.370001,25.079052,62536000
3/1/2017,25.9475,26.092501,25.2775,25.6975,25.402796,50480400
3/2/2017,25.567499,25.709999,24.7225,24.75,24.466164,75433200
3/3/2017,24.6425,24.692499,24.055,24.6075,24.325294,86469200
3/6/2017,24.24,24.525,23.7925,24.4175,24.137474,88356800
3/7/2017,24.4175,24.8825,24.2875,24.684999,24.401911,60340000
3/8/2017,25.174999,25.325001,24.6175,24.639999,24.357422,63871200
3/9/2017,24.477501,24.862499,24.35,24.635,24.352484,47806000
3/10/2017,24.9025,25.022499,24.594999,24.780001,24.495817,49974000
3/13/2017,24.885,25.5625,24.877501,25.4625,25.170492,77413600
3/14/2017,25.592501,25.6875,25.1175,25.445,25.153193,52201600
3/15/2017,25.5625,25.747499,25.08,25.637501,25.343485,61503600
3/16/2017,25.745001,25.9575,25.602501,25.952499,25.654869,52310000
3/17/2017,26.129999,26.530001,25.952499,26.5175,26.213394,111968800
3/20/2017,26.695,27.4025,26.532499,27.362499,27.048702,74856800
3/21/2017,27.1875,27.49,26.397499,26.477501,26.173853,91348400
3/22/2017,26.365,27.065001,26.325001,27.0175,26.707663,61676400
3/23/2017,26.9375,27.139999,26.674999,26.772499,26.465471,53394000
3/24/2017,27.2425,27.3225,26.605,26.8675,26.559376,43950000
3/27/2017,26.395,27.102501,25.895,27.0625,26.752144,50664400
3/28/2017,27.075001,27.2225,26.817499,26.922501,26.61375,43244400
3/29/2017,26.997499,27.122499,26.8125,26.834999,26.527252,34999200
3/30/2017,26.907499,27.5,26.85,27.35,27.036345,52553200
3/31/2017,27.252501,27.4725,27.1,27.2325,26.920191,44080800
4/3/2017,27.237499,27.4125,26.855,27.094999,26.784273,44523200
4/4/2017,25.85,26.105,25.084999,25.195,24.906059,127128000
4/5/2017,25.004999,25.592501,24.875,25.0075,24.720709,74704800
4/6/2017,25.059999,25.3125,24.602501,25.190001,24.901115,63512000
4/7/2017,25.254999,25.432501,24.93,25.0825,24.794853,42906800
4/10/2017,25.09,25.157499,24.4,24.442499,24.162189,75633200
4/11/2017,24.137501,24.725,24.0875,24.530001,24.248686,61814800
4/12/2017,24.530001,24.674999,24.275,24.327499,24.048508,41409200
4/13/2017,24.0825,24.3025,23.872499,23.872499,23.598724,50689200
4/17/2017,24.002501,24.809999,23.950001,24.807501,24.523006,49729200
4/18/2017,24.6625,24.885,24.4,24.8225,24.537832,37011600
4/19/2017,25,25.245001,24.852501,24.92,24.634211,38082800
4/20/2017,25.067499,25.362499,24.852501,25.315001,25.024685,40401600
4/21/2017,25.209999,25.4475,25.09,25.42,25.128479,34189600
4/24/2017,25.74,25.870001,25.5275,25.737499,25.442339,37182000
4/25/2017,25.885,26.3325,25.6675,26.184999,25.884706,38844000
4/26/2017,26.3225,26.3475,25.985001,26.004999,25.706768,32700400
4/27/2017,26.08,26.495001,25.897499,26.41,26.107126,31970000
4/28/2017,26.34,26.41,26.0175,26.075001,25.775969,34824800
5/1/2017,26.184999,26.7125,26.112499,26.66,26.354254,30773200
5/2/2017,26.387501,26.4,25.639999,25.870001,25.573322,62997200
5/3/2017,25.799999,26.16,25.65,26.0625,25.763613,33690400
5/4/2017,26.125,26.237499,25.8825,25.9625,25.664753,20978800
5/5/2017,25.844999,26.0375,25.6875,25.965,25.667227,22842800
5/8/2017,26.084999,26.1,25.577499,25.692499,25.397856,36524000
5/9/2017,25.75,26.2325,25.665001,25.735001,25.439867,84767200
5/10/2017,28.5725,30.455,28.504999,30.3225,29.974754,212909600
5/11/2017,30.012501,32.607498,29.977501,31.625,31.262321,193979200
5/12/2017,31.657499,32.400002,31.445,31.9725,31.605835,96262000
5/15/2017,32.389999,33.602501,32.345001,33.577499,33.192429,108754000
5/16/2017,34.095001,34.360001,33.34,34.202499,33.810261,112070000
5/17/2017,33.525002,33.715,31.887501,31.93,31.563824,127136800
5/18/2017,32.375,33.357498,31.762501,33.267502,32.88599,115603200
5/19/2017,34.2575,34.555,33.805,34,33.645489,101837200
5/22/2017,34.442501,34.869999,34.3325,34.724998,34.362919,83660800
5/23/2017,34.924999,34.947498,33.927502,34.2575,33.900303,68124800
5/24/2017,35.240002,35.267502,34.52,34.642502,34.281288,81599600
5/25/2017,35,35.0075,34.110001,34.564999,34.20459,60822800
5/26/2017,34.482498,36.32,34.2775,35.459999,35.090263,77914000
5/30/2017,35.924999,36.572498,35.762501,36.217499,35.839855,98965200
5/31/2017,36.672501,36.75,35.512501,36.087502,35.711216,88731600
6/1/2017,36.247501,36.2575,35.630001,36.09,35.713688,50334000
6/2/2017,36.060001,36.325001,35.849998,35.91,35.535564,48745600
6/5/2017,35.744999,37.1325,35.627499,37.002499,36.616676,81737600
6/6/2017,36.955002,37.422501,36.700001,36.834999,36.45092,75872800
6/7/2017,37.0825,37.470001,36.924999,37.279999,36.89127,61261200
6/8/2017,38.365002,40,37.947498,39.985001,39.568081,116174400
6/9/2017,41.185001,42.125,35.6875,37.400002,37.010036,369292800
6/12/2017,36.470001,37.924999,35.5275,37.4925,37.101566,169753200
6/13/2017,38.599998,38.692501,36.412498,37.849998,37.455338,167250400
6/14/2017,37.880001,38.514999,37.125,37.93,37.534496,118464000
6/15/2017,36.740002,38.400002,36.625,38.092499,37.695305,96382400
6/16/2017,38.189999,38.674999,37.560001,37.904999,37.509754,92496000
6/19/2017,38.352501,39.3825,38.314999,39.330002,38.91991,77817600
6/20/2017,39.7575,40.435001,39.23,39.272499,38.862999,109544400
6/21/2017,39.552502,39.904999,38.924999,39.8675,39.451805,68265200
6/22/2017,39.950001,40.084999,39.349998,39.592499,39.179668,46913200
6/23/2017,39.669998,39.830002,38.305,38.4575,38.056503,108858800
6/26/2017,38.790001,39.150002,37.0825,38.037498,37.640884,106396000
6/27/2017,37.860001,37.947498,36.587502,36.645,36.262897,99949200
6/28/2017,37.330002,37.985001,36.4375,37.9375,37.541916,99494800
6/29/2017,37.650002,37.68,36.02,36.669998,36.28764,106442400
6/30/2017,36.845001,36.982498,35.875,36.139999,35.763165,73106000
7/3/2017,36.262501,36.412498,34.645,34.8325,34.469303,70907200
7/5/2017,35.474998,36.055,35.282501,35.762501,35.389603,82018800
7/6/2017,35.467499,36.345001,34.939999,35.869999,35.495979,74628400
7/7/2017,36.445,36.875,36.212502,36.689999,36.307426,65497200
7/10/2017,37.435001,38.5,37.169998,38.424999,38.024342,95849200
7/11/2017,38.462502,39.047501,38.037498,38.970001,38.563663,75795600
7/12/2017,39.575001,40.75,39.139999,40.627499,40.203865,114520800
7/13/2017,40.75,41.575001,39.6875,40.157501,39.738777,136913200
7/14/2017,40.322498,41.252499,40.252499,41.237499,40.807522,94194800
7/17/2017,41.5825,41.875,40.4375,41.0625,40.634342,93079200
7/18/2017,40.445,41.637501,40.325001,41.490002,41.057381,77664000
7/19/2017,41.5825,41.849998,41.1525,41.275002,40.844627,68704400
7/20/2017,41.482498,41.877499,40.977501,41.875,41.43837,69959600
7/21/2017,41.6675,42.325001,41.522499,42.025002,41.586803,64833200
7/24/2017,42.0975,42.195,41.43,41.537498,41.104385,65252400
7/25/2017,41.305,41.482498,40.895,41.337502,40.906475,49655600
7/26/2017,41.919998,42.482498,41.462502,41.814999,41.37899,64040400
7/27/2017,42.067501,42.185001,39.389999,40.435001,40.013382,78285600
7/28/2017,40.072498,41.345001,39.82,41.0975,40.668972,51334800
7/31/2017,41.235001,41.599998,40.154999,40.627499,40.203865,55967200
8/1/2017,40.532501,41.139999,40.25,41.122501,40.693718,43138400
8/2/2017,41.4375,41.477501,40.317501,41.0975,40.668972,47844400
8/3/2017,41.092499,41.657501,40.919998,41.619999,41.18602,44242000
8/4/2017,41.849998,42.517502,41.619999,41.802502,41.366634,58909600
8/7/2017,42.0975,43.092499,42,43.087502,42.638233,71741200
8/8/2017,43.4725,43.639999,42.177502,42.575001,42.131073,75533600
8/9/2017,42.107498,43.052502,41.9175,43.0275,42.578857,53078400
8/10/2017,43.040001,43.165001,41.0825,41.185001,40.755566,132808800
8/11/2017,39.285,39.75,38.227501,38.990002,38.583447,149719600
8/14/2017,39.9175,42.137501,39.799999,42.099998,41.66103,127902000
8/15/2017,42.1525,42.4175,41.397499,41.744999,41.309727,76453200
8/16/2017,41.897499,42.134998,40.959999,41.287498,40.856987,59663200
8/17/2017,41.202499,41.375,40.345001,40.3675,39.946583,52544400
8/18/2017,40.9175,41.09,39.91,40.375,39.954002,60120400
8/21/2017,40.622501,40.737499,39.342499,39.787498,39.372631,62367200
8/22/2017,40.122501,40.697498,39.927502,40.637501,40.249184,45045600
8/23/2017,40.299999,41.5625,40.212502,41.450001,41.053917,57952000
8/24/2017,41.775002,41.82,41.029999,41.297501,40.902866,46970000
8/25/2017,41.5425,41.645,40.887501,40.952499,40.561172,35720000
8/28/2017,41.145,41.275002,40.5825,41.2425,40.8484,38949600
8/29/2017,40.647499,41.395,40.564999,41.174999,40.781544,32409600
8/30/2017,41.375,41.532501,41.067501,41.419998,41.0242,38440000
8/31/2017,41.625,42.400002,41.549999,42.360001,41.955215,61268400
9/1/2017,42.487499,42.974998,42.400002,42.615002,42.207775,44543200
9/5/2017,42.095001,42.145,40.889999,41.477501,41.081146,69536400
9/6/2017,41.810001,41.950001,41.099998,41.452499,41.056381,39767200
9/7/2017,41.622501,41.9725,41.237499,41.645,41.247047,35286800
9/8/2017,41.5275,41.677502,40.677502,40.922501,40.531464,49885600
9/11/2017,41.384998,42.357498,41.330002,42.25,41.846264,56744400
9/12/2017,42.5,42.5,41.7425,42.4025,41.997307,41148800
9/13/2017,42.147499,42.884998,41.82,42.592499,42.185497,58096000
9/14/2017,42.197498,43.139999,41.950001,42.349998,41.945305,51371200
9/15/2017,43.215,45.0275,43.162498,45.0275,44.597225,136479200
9/18/2017,46.285,47.799999,46.215,46.887501,46.439457,168446000
9/19/2017,46.377499,47.462502,46.154999,46.837502,46.389927,87428000
9/20/2017,46.875,47.355,46.052502,46.459999,46.016033,72492000
9/21/2017,45.41,45.674999,44.4025,45.189999,44.758171,107560000
9/22/2017,45.075001,45.577499,44.650002,44.75,44.322376,49123200
9/25/2017,44.4375,44.450001,42.540001,42.75,42.341492,87458000
9/26/2017,44.112499,44.669998,42.587502,42.990002,42.579197,112562000
9/27/2017,43.904999,44.067501,43.1875,43.932499,43.51268,71372000
9/28/2017,44.005001,44.044998,43.439999,43.919998,43.500305,43524400
9/29/2017,44.77,44.932499,44.3125,44.692501,44.265427,61909200
10/2/2017,45.200001,45.494999,44.25,44.75,44.322376,50348000
10/3/2017,44.8125,45.145,44.395,44.842499,44.41399,39033200
10/4/2017,44.904999,45.442501,44.535,45.217499,44.785416,42784800
10/5/2017,45.465,45.5,44.889999,45.192501,44.760651,43736400
10/6/2017,44.912498,45.459999,44.75,45.325001,44.891884,31880000
10/9/2017,45.697498,46.682499,45.5075,46.3475,45.904613,56349200
10/10/2017,47.857498,48.237499,46.814999,47.232498,46.781158,97487600
10/11/2017,47.400002,47.75,46.935001,47.735001,47.278858,52950800
10/12/2017,47.77,48.272499,47.482498,47.7575,47.30114,52829200
10/13/2017,48.387501,48.75,47.912498,48.647499,48.182636,62872800
10/16/2017,48.950001,49.512501,48.310001,49.482498,49.009647,57664000
10/17/2017,49.272499,49.724998,49.087502,49.4375,48.965076,47859600
10/18/2017,49.5275,49.535,48.330002,49.395,48.922993,56731600
10/19/2017,48.610001,49.5,48.112499,49.450001,48.97747,57077200
10/20/2017,49.622501,49.897499,49.134998,49.224998,48.754612,45162000
10/23/2017,49.445,49.712502,48.950001,49.154999,48.685287,42869600
10/24/2017,49.247501,49.6875,48.985001,49.669998,49.195362,40724400
10/25/2017,49.27,49.805,47.7925,48.415001,47.952351,82816000
10/26/2017,48.695,49.040001,48.452499,48.922501,48.455002,32274400
10/27/2017,49.450001,50.467499,49.1875,50.465,49.982773,57219200
10/30/2017,50.465,51.522499,50.305,50.959999,50.473042,50405600
10/31/2017,51.282501,51.9725,51.224998,51.702499,51.208439,41190800
11/1/2017,52.337502,52.4925,51.150002,51.799999,51.305012,50257600
11/2/2017,51.5,51.952499,50.912498,51.485001,50.993023,34230800
11/3/2017,51.799999,52.172501,51.334999,52.172501,51.673946,35364000
11/6/2017,51.799999,52.494999,51.674999,52.407501,51.9067,38994400
11/7/2017,52.637501,53.224998,52.514999,53.0075,52.500969,42770000
11/8/2017,52.962502,53,51.810001,52.290001,51.790321,52298800
11/9/2017,51.317501,51.5825,50.092499,51.330002,50.839504,97856400
11/10/2017,53.27,54.6675,52.907501,54.035,53.518658,125325600
11/13/2017,54.035,54.2925,53.002499,53.157501,52.64954,58237600
11/14/2017,53.25,53.700001,52.807499,53.544998,53.033337,52929200
11/15/2017,52.987499,53,51.950001,52.494999,51.993366,50194800
11/16/2017,53.244999,53.549999,52.8125,52.9025,52.396976,44176800
11/17/2017,53.48,53.837502,52.6875,52.84,52.335068,51566400
11/20/2017,52.997501,53.642502,52.625,53.52,53.008579,39610000
11/21/2017,53.922501,54.130001,53.599998,54.012501,53.496365,39917600
11/22/2017,54.25,54.25,53.4025,53.732498,53.256016,35664000
11/24/2017,53.897499,54.25,53.650002,54.240002,53.759026,18075200
11/27/2017,54.327499,54.34,53.502499,53.535,53.060272,42289600
11/28/2017,53.587502,53.682499,52.060001,52.677502,52.210373,51275200
11/29/2017,52.502499,52.529999,47.807499,49.105,48.669548,139678800
11/30/2017,49.799999,50.669998,49.162498,50.177502,49.732536,82376800
12/1/2017,49.827499,50.032501,48.1175,49.419998,48.981754,81154800
12/4/2017,50.012501,50.075001,46.125,46.665001,46.251186,124084400
12/5/2017,45.599998,48.174999,45.145,46.935001,46.518795,98148800
12/6/2017,46.424999,47.535,46.209999,47.314999,46.89542,46703200
12/7/2017,47.990002,48.400002,47.529999,47.997501,47.571873,54260000
12/8/2017,48.502499,48.695,47.787498,47.872501,47.447983,46687600
12/11/2017,48.014999,48.695,47.855,48.665001,48.233452,37274800
12/12/2017,48.224998,48.459999,47.4725,47.709999,47.286915,45501600
12/13/2017,48.125,48.137501,46.470001,46.544998,46.132244,55428000
12/14/2017,46.48,47.334999,46.150002,46.6175,46.204113,43816400
12/15/2017,47.0625,48.095001,46.404999,47.889999,47.465328,67003600
12/18/2017,48.299999,49.505001,48,49.474998,49.036266,47770400
12/19/2017,49.380001,49.432499,48.740002,49.0275,48.592743,37310000
12/20/2017,49.424999,49.517502,48.637501,49.200001,48.763714,28882000
12/21/2017,49.235001,49.487499,48.887501,48.9725,48.538231,30090400
12/22/2017,48.599998,48.912498,47.8125,48.817501,48.384602,46627600
12/26/2017,48.2575,49.4375,47.955002,49.360001,48.922295,35508000
12/27/2017,49.224998,49.9925,49.077499,49.2925,48.855385,32948800
12/28/2017,49.532501,49.845001,49.287498,49.349998,48.91238,24024800
12/29/2017,49.615002,49.615002,48.375,48.375,47.946026,27996400
1/2/2018,48.945,49.875,48.625,49.837502,49.395557,35561600
1/3/2018,51.025002,53.424999,50.9375,53.1175,52.646469,91470400
1/4/2018,53.939999,54.512501,53.172501,53.397499,52.923981,58326800
1/5/2018,53.547501,54.227501,52.77,53.849998,53.372471,58012400
1/8/2018,55.099998,56.25,54.645,55.5,55.007843,88121600
1/9/2018,55.555,55.955002,54.66,55.485001,54.992977,49700000
